code,name,year,GVA per hour worked,Export Intensity,New Businesses,Low Skilled,High Skilled,Active,Inactive due to Illness,Working Age,5G connectivity,Gigabit connectivity,GFCF per job,ICT per job,Intangibles per job,Hours,GVA/H volume,Population
TLC32,South Teesside,2018,28.41,,0.14004222378606615,0.2561255924170616,0.28450473933649284,0.7120995260663506,0.23594167613215464,0.608654577709829,,,19719.841957949473,464.07410476642076,1505.3293135336396,3208578.0,100.57,277333.0
TLC32,South Teesside,2019,28.81,0.2034343788330121,0.13237311385459533,0.26637418590882184,0.2635701598579041,0.6962048549437537,0.27257385355966557,0.6057389189945236,,,9248.654227798508,531.5469193355956,1385.6548985815537,3307481.25,96.31,278833.0
TLC32,South Teesside,2020,29.62,,0.12439862542955327,0.23408994082840234,0.3003905325443787,0.7058165680473374,0.2785697849830039,0.6056696412572125,,,8614.19493647241,510.94239437480843,1657.2739681478706,2824942.875,98.33,279030.0
TLC32,South Teesside,2021,30.58,,0.12669376693766937,0.18744524669073404,0.3089314079422382,0.7103561973525873,0.30710145662127025,0.5924119936695325,,0.019987294117647054,,,,3390709.875,92.39,280548.0
TLC32,South Teesside,2022,31.99,,0.14209115281501342,0.14377923627684963,0.28939260143198087,0.7108281622911695,0.362087423553395,0.5865246315848414,,0.8934087886419212,,,,3345726.5,100.0,285751.0
TLC32,South Teesside,2023,32.92,,0.13717421124828533,0.10796456456456456,0.37578078078078075,0.7371627627627628,0.3520840538910115,0.572976172450342,0.5407878821362799,0.9080476857939684,,,,3200322.375,103.92,290588.0
TLC32,South Teesside,2024,,,,0.12576210400478183,0.3669145248057382,0.7293741781231321,0.35919369993175154,,0.6522420894023103,0.9140451360249026,,,,,,
TLC32,South Teesside,2025,,,,,,,,,0.8208078720910765,0.9340808539405799,,,,,,
TLC33,Darlington,2008,25.08,,,,,,,,,,8988.92278550521,614.7587142743268,2316.519279115952,1725340.25,65.72,103694.0
TLC33,Darlington,2009,25.3,,,,,,,,,,8106.146869623947,570.9868196917563,2303.9131577562466,1594374.75,68.43,104355.0
TLC33,Darlington,2010,25.5,,,,,,,,,,6243.813267643533,544.3228462804877,1790.772850415438,1778098.0,64.61,105028.0
TLC33,Darlington,2011,26.25,,,,,,,,,,8703.120966725297,799.1211588217285,2215.6402514062056,1586514.0,75.9,105584.0
TLC33,Darlington,2012,26.94,,,,,,,,,,9238.769486492047,813.4777179091642,2377.758686451464,1694607.25,73.0,105557.0
TLC33,Darlington,2013,28.29,,,,,,,,,,8861.063817270064,939.9800912197948,2789.59416469613,1572940.375,80.34,105591.0
TLC33,Darlington,2014,29.53,,,,,,,,,,10784.86175609705,1094.6728791179833,2675.887950897588,1699518.875,86.78,105825.0
TLC33,Darlington,2015,30.96,,,,,,,,,,9259.28992667421,904.5660714121424,2455.5399151739302,1643245.625,99.46,105988.0
TLC33,Darlington,2016,31.66,0.26523545706371193,,0.185,0.329,0.7959999999999999,0.2709999999999999,0.6088953302339588,,,10717.269503407739,964.5486014461957,2172.967052496021,1555057.25,100.91,106258.0
TLC33,Darlington,2017,32.01,,0.11988304093567251,0.193,0.32699999999999996,0.7939999999999999,0.24599999999999997,0.6035235261542504,,,11179.605742656438,955.6274465179083,2504.238062518155,1511998.0,105.3,106541.0
TLC33,Darlington,2018,31.29,,0.17362045760430686,0.192,0.33,0.7909999999999999,0.20199999999999996,0.5976825704109537,,,13586.768555118517,932.7550190653556,3113.0066945172025,1552963.5,104.77,106411.0
TLC33,Darlington,2019,30.38,0.184847421957208,0.12624113475177304,0.19,0.314,0.794,0.24100000000000005,0.5970037171929561,,,17812.15045604553,848.6377084225734,2689.2534610972057,1496908.375,107.74,106532.0
TLC33,Darlington,2020,29.3,,0.10263929618768329,0.15200000000000002,0.33799999999999997,0.787,0.275,0.6009716644668482,,,9405.307731348526,740.6402899391593,2960.547057608471,1678108.25,84.41,106827.0
TLC33,Darlington,2021,29.55,,0.15552523874488403,0.153,0.385,0.809,0.2770000000000001,0.5840495333148508,,0.024999999999999998,,,,1669733.25,95.91,108210.0
TLC33,Darlington,2022,30.27,,0.11216216216216217,0.092,0.4,0.7909999999999999,0.3039999999999999,0.5821977278751154,,0.7840000000000001,,,,1697152.25,100.0,109413.0
TLC33,Darlington,2023,31.11,,0.125,0.07600000000000001,0.418,0.84,0.27799999999999997,0.575242850165518,0.33030000000000004,0.8670000000000001,,,,1804718.0,96.9,110562.0
TLC33,Darlington,2024,,,,0.087,0.378,0.817,0.33099999999999996,,0.5256000000000001,0.882,,,,,,
TLC33,Darlington,2025,,,,,,,,,0.8279,0.9189999999999999,,,,,,
TLC41,Durham,2008,26.06,,,,,,,,,,7590.886214262369,175.45500595799075,700.1993131094667,5386805.0,101.54,505617.0
TLC41,Durham,2009,26.62,,,,,,,,,,5645.169069540312,164.84447474299657,754.3520195510395,5589975.5,94.64,507311.0
TLC41,Durham,2010,27.1,,,,,,,,,,7094.3486762730045,178.8618042338764,768.5861034792159,5460036.0,97.13,510628.0
TLC41,Durham,2011,27.31,,,,,,,,,,6095.630508116747,227.93343802541702,841.9291367063842,5266910.5,97.61,512994.0
TLC41,Durham,2012,27.33,,,,,,,,,,5852.612787431501,249.20715397615967,845.9941930017783,5304936.0,97.46,513122.0
TLC41,Durham,2013,27.03,,,,,,,,,,6699.423280747127,270.3822447825139,853.9294171608769,5660158.5,90.73,513179.0
TLC41,Durham,2014,26.87,,,,,,,,,,8381.020592210582,317.07136942404145,948.3247027392024,5702688.5,88.3,513604.0
TLC41,Durham,2015,27.0,,,,,,,,,,7775.5093458596375,259.93800794444127,997.0282908462948,5671610.0,88.58,513924.0
TLC41,Durham,2016,27.5,0.20962600934976625,,0.22299999999999998,0.302,0.759,0.372,0.6309884124401524,,,8958.915100156248,284.0452936527386,928.780380867249,5523221.0,88.69,514431.0
TLC41,Durham,2017,28.1,0.2147314578005115,0.11452616172703989,0.224,0.302,0.762,0.32999999999999996,0.6276276334484049,,,7631.4198149701615,255.2392635261576,1012.6548595445634,5667146.0,88.29,515911.0
TLC41,Durham,2018,29.15,0.2264095822378031,0.11461003295496155,0.195,0.28900000000000003,0.775,0.26499999999999996,0.6269258760316502,,,8041.614594547666,247.5374788261994,1019.1961013363004,5755248.5,90.07,516648.0
TLC41,Durham,2019,30.24,0.27209237359158206,0.11811023622047244,0.19099999999999998,0.316,0.755,0.307,0.6255761124031456,,,10640.76799444099,224.65063842571485,1067.1946338374494,5921080.0,89.98,518562.0
TLC41,Durham,2020,31.81,0.2220861207952511,0.12369337979094076,0.193,0.317,0.769,0.31199999999999994,0.6201801218788762,,,9604.534861512484,210.132479729659,1312.5357806797438,5277416.5,97.77,519204.0
TLC41,Durham,2021,33.36,0.27760695774400423,0.12233862791483609,0.155,0.325,0.741,0.30000000000000004,0.6178959702520103,,0.183,,,,5945890.0,93.85,521447.0
TLC41,Durham,2022,35.04,0.2615674391941692,0.12089752176825184,0.12200000000000001,0.33699999999999997,0.757,0.343,0.6124645634673984,,0.431,,,,5716104.5,100.0,527704.0
TLC41,Durham,2023,36.02,0.260388618004512,0.11028164234815066,0.11399999999999999,0.359,0.762,0.3329999999999999,0.6121965793657057,0.21480000000000002,0.5279999999999999,,,,6046457.0,99.84,532182.0
TLC41,Durham,2024,,,,0.112,0.354,0.745,0.38200000000000006,,0.3367,0.5980000000000001,,,,,,
TLC41,Durham,2025,,,,,,,,,0.5095000000000001,0.764,,,,,,
TLC42,Northumberland,2008,21.69,,,,,,,,,,6945.169706317003,260.8387735725612,1113.367205760421,3870295.75,84.16,314057.0
TLC42,Northumberland,2009,21.9,,,,,,,,,,5769.087145040963,202.50293805743354,1160.0149175485883,3916948.75,79.36,314489.0
TLC42,Northumberland,2010,22.72,,,,,,,,,,6619.987655456058,188.5809673838102,990.4877139213794,3831455.75,82.73,315463.0
TLC42,Northumberland,2011,23.76,,,,,,,,,,6710.962631040849,321.4397106666602,1180.8125789293586,3567956.0,89.07,316278.0
TLC42,Northumberland,2012,24.71,,,,,,,,,,9602.861480667436,203.07562465224686,1309.7812966980387,3385307.0,93.86,315924.0
TLC42,Northumberland,2013,25.2,,,,,,,,,,8257.20532918386,266.0129241313379,1264.817747892737,3558123.0,87.97,315013.0
TLC42,Northumberland,2014,25.66,,,,,,,,,,9073.254617225191,292.25417862679615,1390.1397869540863,3466983.25,92.63,315274.0
TLC42,Northumberland,2015,26.09,,,,,,,,,,11507.436165297755,336.98885747354234,1432.244788942079,3470386.5,92.96,314188.0
TLC42,Northumberland,2016,26.57,0.20722726494262717,,0.22599999999999998,0.32799999999999996,0.7640000000000001,0.20800000000000005,0.5987395292163893,,,13630.581023639048,277.99952838597494,1661.2859467893545,3581639.0,89.68,314327.0
TLC42,Northumberland,2017,27.0,,0.09790550414028251,0.192,0.351,0.7659999999999999,0.22799999999999995,0.5962054469481695,,,15182.346297271359,452.47151696365245,1906.602576678502,3524780.25,91.49,315663.0
TLC42,Northumberland,2018,27.63,0.21978021978021978,0.10457198443579767,0.225,0.308,0.752,0.264,0.5876901373701974,,,16281.003656222356,411.2308615808172,1835.6178211312795,3551485.0,89.93,316153.0
TLC42,Northumberland,2019,28.57,0.200279242941359,0.10024096385542168,0.22799999999999998,0.32200000000000006,0.77,0.265,0.5766805963015719,,,10527.975817066992,332.744141289142,1688.94092253364,3714073.75,90.2,318027.0
TLC42,Northumberland,2020,30.07,0.20819285232636547,0.09464027040077258,0.207,0.3379999999999999,0.7690000000000001,0.2800000000000002,0.5733304028383936,,,11801.071534662458,327.7434300649461,2226.9285593693035,3202341.0,92.77,318490.0
TLC42,Northumberland,2021,31.95,0.1960875640428505,0.10157367668097282,0.166,0.356,0.7419999999999999,0.23499999999999993,0.5610639065474043,,0.05900000000000001,,,,3430816.75,95.33,321532.0
TLC42,Northumberland,2022,33.79,,0.0946073793755913,0.079,0.405,0.742,0.23100000000000004,0.5581492879741956,,0.21000000000000002,,,,3391411.25,100.0,324286.0
TLC42,Northumberland,2023,34.87,,0.09662065683008092,0.095,0.42799999999999994,0.738,0.25099999999999995,0.5522007001880418,0.09939999999999999,0.39,,,,3430208.75,98.5,327055.0
TLC42,Northumberland,2024,,,,0.148,0.43,0.72,0.36500000000000005,,0.2738,0.646,,,,,,
TLC42,Northumberland,2025,,,,,,,,,0.35990000000000005,0.7270000000000001,,,,,,
TLC43,Tyneside,2008,24.1,,,,,,,,,,7713.0772252274055,248.00532611692572,508.30903841746664,12491987.375,82.24,814317.0
TLC43,Tyneside,2009,24.58,,,,,,,,,,6774.69204260328,248.66295049650554,538.3078887287988,12231161.75,79.84,818429.0
TLC43,Tyneside,2010,25.27,,,,,,,,,,6675.563188081019,286.9827556292705,841.7725018951191,12151780.875,83.1,824044.0
TLC43,Tyneside,2011,26.02,,,,,,,,,,5977.264449452471,318.4030342139206,759.6277422302798,12088972.0,86.37,828811.0
TLC43,Tyneside,2012,26.59,,,,,,,,,,5542.748614066991,259.3137389845414,838.6295846944643,12149068.375,88.43,830448.0
TLC43,Tyneside,2013,26.89,,,,,,,,,,6185.361526729565,384.14710626597724,945.5644800977072,12070092.0,86.64,834455.0
TLC43,Tyneside,2014,27.18,,,,,,,,,,6359.037781452519,392.8171789655731,936.5964385192636,12593691.875,85.25,838421.0
TLC43,Tyneside,2015,27.69,,,,,,,,,,6751.066396282917,369.05952542551654,857.0813021297975,12704074.375,87.62,839409.0
TLC43,Tyneside,2016,28.26,0.20777194724152603,,0.19572700676540503,0.3381396964710185,0.7651071493874565,0.2867819245867873,0.6486913491214378,,,7233.363549972494,316.88621686572685,957.3096138489325,12517955.125,90.17,843082.0
TLC43,Tyneside,2017,28.93,0.2231543624161074,0.13753814852492371,0.18237694134843777,0.3409462817467568,0.7566362141421524,0.24506959825216043,0.6479169700262931,,,7456.971106130585,358.9506319295414,1073.9821880606114,12801031.25,91.66,844707.0
TLC43,Tyneside,2018,29.77,0.21187614494437246,0.1263007549479698,0.19486551850494685,0.3481251374129718,0.7509190179552949,0.2745221584071603,0.6430921207665262,,,6707.995176831897,338.2812080156963,1029.7596330141469,13161416.375,89.49,848712.0
TLC43,Tyneside,2019,31.06,0.21759993145109463,0.13333333333333333,0.1888051329055912,0.3525279560036664,0.7520223648029332,0.2442214001735766,0.6408720088723472,,,7137.5457906040365,259.1873837300245,959.8426131252854,12660033.25,96.06,851184.0
TLC43,Tyneside,2020,32.48,0.19028205735956388,0.12235105957616953,0.1834988062442608,0.3881019283746556,0.7756367309458219,0.2670237259527626,0.6393081148101096,,,7240.782848207362,248.24057561294327,1124.7754998259516,10859205.0,95.82,851702.0
TLC43,Tyneside,2021,33.93,0.1951373939470685,0.13507201245620865,0.19024481481481484,0.39342166666666667,0.7613333333333333,0.28600500310366234,0.6339732158056567,,0.1390441084500461,,,,12162697.875,99.06,851771.0
TLC43,Tyneside,2022,35.03,0.192201638898598,0.13127042091101288,0.11909673873213632,0.4235875778673507,0.7296082814217661,0.3142295083744522,0.6321197437239705,,0.7443145376880118,,,,12629049.25,100.0,863444.0
TLC43,Tyneside,2023,35.73,0.20766050669587646,0.11902439024390243,0.11165528574036881,0.45521435092203766,0.7620788752966954,0.34876125743806674,0.6279854245924459,0.8224148093878058,0.8002393568664122,,,,13018195.5,99.79,872154.0
TLC43,Tyneside,2024,,,,0.14044125658253132,0.43899546032322495,0.7278857817323406,0.27561279397917826,,0.9358661401678835,0.8690108719925718,,,,,,
TLC43,Tyneside,2025,,,,,,,,,0.974972795907217,0.9030911268853294,,,,,,
TLC44,Sunderland,2008,26.48,,,,,,,,,,7677.650178925174,391.8185677930307,1225.4552105393236,3974359.5,89.53,276812.0
TLC44,Sunderland,2009,27.57,,,,,,,,,,6666.918097982783,551.3158001482701,1442.7748207762277,3788871.75,90.12,276209.0
TLC44,Sunderland,2010,28.5,,,,,,,,,,8761.231871409638,597.5344863576087,2455.5413859369214,3496839.75,96.09,275980.0
TLC44,Sunderland,2011,29.13,,,,,,,,,,7192.0890352713695,687.1803383282253,2063.7220269906547,3652273.25,93.31,275330.0
TLC44,Sunderland,2012,29.93,,,,,,,,,,8721.448672182089,585.5043803171774,2379.3935543136145,3737889.75,90.74,275317.0
TLC44,Sunderland,2013,31.09,,,,,,,,,,10596.340150146962,664.7205215952912,2457.025910190381,3718271.5,95.89,275247.0
TLC44,Sunderland,2014,32.24,,,,,,,,,,9649.074388533352,585.725269578106,2252.0809371887117,3676865.5,99.27,275751.0
TLC44,Sunderland,2015,33.14,,,,,,,,,,10657.689234930198,574.593714322911,2300.5782417948,3764627.25,101.06,275408.0
TLC44,Sunderland,2016,33.73,0.7292174383969673,,0.23099999999999998,0.26,0.7540000000000001,0.29500000000000015,0.635594758430433,,,9878.819637853392,539.2736189323148,2712.6172385786226,3797577.0,99.88,275490.0
TLC44,Sunderland,2017,34.69,0.7338772338772339,0.1313526192337764,0.244,0.273,0.757,0.3560000000000001,0.634242547741034,,,11297.43037926021,644.7499922048464,3072.2797950494455,3763097.5,103.57,274816.0
TLC44,Sunderland,2018,35.42,0.6671415619738376,0.11952191235059761,0.241,0.25,0.755,0.305,0.6386259336076897,,,10275.212668332004,619.275458718665,3006.324253634236,3779249.0,101.04,274339.0
TLC44,Sunderland,2019,35.83,0.6025120059106022,0.13375295043273014,0.214,0.274,0.745,0.375,0.6362181298468337,,,8722.303554183503,543.0106279736295,2955.303676722279,3622175.0,108.1,274277.0
TLC44,Sunderland,2020,35.74,0.5574186275891222,0.15892053973013492,0.20399999999999996,0.288,0.752,0.42600000000000005,0.6323492322256865,,,8857.62355671427,492.06369125547985,3307.1164925055186,3441041.75,94.82,273583.0
TLC44,Sunderland,2021,36.07,0.48563296286256435,0.15826827537260468,0.222,0.24700000000000003,0.725,0.38200000000000006,0.6337971703270671,,0.087,,,,3781580.0,91.55,274378.0
TLC44,Sunderland,2022,37.0,0.4131854590264942,0.14895155459146783,0.116,0.291,0.737,0.30800000000000005,0.6161895701807489,,0.6279999999999999,,,,3521280.0,100.0,277512.0
TLC44,Sunderland,2023,37.84,0.711923119901665,0.11834319526627218,0.163,0.28300000000000003,0.752,0.34800000000000003,0.6112617324537996,0.7253,0.8259999999999998,,,,3921870.5,92.21,281058.0
TLC44,Sunderland,2024,,,,0.112,0.366,0.7790000000000001,0.4080000000000002,,0.8563,0.88,,,,,,
TLC44,Sunderland,2025,,,,,,,,,0.9852999999999998,0.9090000000000001,,,,,,
TLD13,Cumberland,2008,24.7,,,,,,,,,,,,,4083109.75,106.88,274153.0
TLD13,Cumberland,2009,24.96,,,,,,,,,,,,,4087997.0,103.12,274005.0
TLD13,Cumberland,2010,25.26,,,,,,,,,,,,,4270291.0,99.01,273915.0
TLD13,Cumberland,2011,25.67,,,,,,,,,,,,,3851161.0,105.73,274546.0
TLD13,Cumberland,2012,25.98,,,,,,,,,,,,,4204548.5,100.01,274285.0
TLD13,Cumberland,2013,26.53,,,,,,,,,,,,,4109587.25,105.37,274032.0
TLD13,Cumberland,2014,26.85,,,,,,,,,,,,,4339492.5,105.07,274139.0
TLD13,Cumberland,2015,27.08,,,,,,,,,,,,,4429871.0,105.58,274195.0
TLD13,Cumberland,2016,27.11,0.21962079862108588,,0.218,0.325,0.7790000000000001,0.26900000000000013,0.6006739802765945,,,,,,4198424.0,106.91,274192.0
TLD13,Cumberland,2017,27.1,0.22405319456490316,0.09192483494159472,0.20699999999999996,0.279,0.7859999999999999,0.2899999999999998,0.6059431430055072,,,,,,4351685.5,99.82,273458.0
TLD13,Cumberland,2018,27.28,0.23254805607746784,0.093603744149766,0.20800000000000002,0.295,0.7979999999999999,0.3379999999999999,0.6012676757326463,,,,,,4308456.0,100.09,273256.0
TLD13,Cumberland,2019,27.26,0.2244983277591973,0.09086161879895562,0.21,0.315,0.812,0.38000000000000006,0.5908230131607383,,,,,,4295983.0,100.36,273009.0
TLD13,Cumberland,2020,27.53,0.2270891581236409,0.10193413486670151,0.19299999999999998,0.342,0.804,0.30400000000000005,0.5843402680917913,,,,,,3905332.75,93.37,272444.0
TLD13,Cumberland,2021,28.63,,0.1024314536989136,0.186,0.332,0.795,0.289,0.5807413034902917,,0.037189735936657954,,,,4333935.5,87.45,273788.0
TLD13,Cumberland,2022,30.51,0.2509181532004197,0.09753483386923902,0.10099999999999999,0.376,0.822,0.2849999999999999,0.5800291285761502,,0.19605113897639687,,,,4173912.0,100.0,275331.0
TLD13,Cumberland,2023,32.07,0.21916473882868623,0.10407488986784141,0.10300000000000001,0.341,0.845,0.41800000000000004,0.5825712593363094,0.12185335872781553,0.21685458778994954,,,,3873443.5,108.0,276876.0
TLD13,Cumberland,2024,,,,0.09899999999999999,0.362,0.7919999999999999,0.45699999999999996,,0.3444771716565946,0.4019864009584989,,,,,,
TLD13,Cumberland,2025,,,,,,,,,0.45660000000000006,0.624,,,,,,
TLD14,Westmorland and Furness,2008,23.71,,,,,,,,,,,,,3506912.0,81.0,226763.0
TLD14,Westmorland and Furness,2009,23.89,,,,,,,,,,,,,3508662.75,76.94,226781.0
TLD14,Westmorland and Furness,2010,24.43,,,,,,,,,,,,,3675247.75,75.2,226250.0
TLD14,Westmorland and Furness,2011,25.36,,,,,,,,,,,,,3267733.0,84.12,225271.0
TLD14,Westmorland and Furness,2012,26.1,,,,,,,,,,,,,3410411.75,82.7,224550.0
TLD14,Westmorland and Furness,2013,26.89,,,,,,,,,,,,,3386778.75,82.98,224048.0
TLD14,Westmorland and Furness,2014,27.53,,,,,,,,,,,,,3614353.75,79.66,224164.0
TLD14,Westmorland and Furness,2015,28.68,,,,,,,,,,,,,3370287.25,87.82,224523.0
TLD14,Westmorland and Furness,2016,29.72,0.24327890483259113,,0.23099999999999998,0.29200000000000004,0.8,0.249,0.5837493437269192,,,,,,3440911.5,84.72,224754.0
TLD14,Westmorland and Furness,2017,30.8,0.2550619996860775,0.08463035019455253,0.187,0.359,0.835,0.355,0.5696272781761271,,,,,,3431866.5,88.17,225235.0
TLD14,Westmorland and Furness,2018,31.85,0.2677359654534238,0.08141245708680726,0.178,0.34800000000000003,0.824,0.2639999999999999,0.563174335910672,,,,,,3429462.0,89.09,225685.0
TLD14,Westmorland and Furness,2019,33.25,0.28461208744106303,0.08329250367466928,0.198,0.338,0.8,0.385,0.5659659889813496,,,,,,3671376.75,88.87,226162.0
TLD14,Westmorland and Furness,2020,35.21,0.19850814431420308,0.07366849178695868,0.18,0.427,0.804,0.314,0.5663842120400894,,,,,,3170592.0,94.5,225995.0
TLD14,Westmorland and Furness,2021,37.72,0.27496794415158854,0.08192651439920556,0.20800000000000002,0.33899999999999997,0.761,0.37500000000000006,0.5543290987525392,,0.06914827438268663,,,,3212277.25,99.99,226941.0
TLD14,Westmorland and Furness,2022,40.01,0.2627140301558906,0.08608608608608609,0.11900000000000001,0.404,0.7789999999999999,0.4789999999999999,0.5539277917126076,,0.13824586665823663,,,,3371991.25,100.0,227647.0
TLD14,Westmorland and Furness,2023,41.41,0.29846370352996365,0.08006119326874044,0.134,0.34800000000000003,0.834,0.24500000000000002,0.5513022214236569,0.18504578738607325,0.4278466742445028,,,,3344180.75,102.26,228187.0
TLD14,Westmorland and Furness,2024,,,,0.095,0.441,0.7859999999999999,0.4349999999999999,,0.354058879085045,0.5257101575704706,,,,,,
TLD14,Westmorland and Furness,2025,,,,,,,,,0.4368,0.696,,,,,,
TLD33,Manchester,2008,28.98,,,,,,,,,,7845.832875561504,425.8625410604841,1116.6981783288086,10546285.0,83.12,477408.0
TLD33,Manchester,2009,30.09,,,,,,,,,,9443.674185992979,325.09380481760576,1487.2935211430247,9835829.0,87.49,483784.0
TLD33,Manchester,2010,30.69,,,,,,,,,,10037.302722290246,463.9853986408555,1594.9717823826882,10487687.0,84.85,492598.0
TLD33,Manchester,2011,31.07,,,,,,,,,,9229.59980347366,485.578185576209,1763.1349339688438,10268007.0,86.0,502902.0
TLD33,Manchester,2012,31.08,,,,,,,,,,8343.47201793575,536.9147679130118,1716.4331870347569,10495715.0,87.14,506869.0
TLD33,Manchester,2013,31.09,,,,,,,,,,8435.643037996095,395.85961606740165,1685.2617100098403,11211103.0,81.95,510783.0
TLD33,Manchester,2014,31.13,,,,,,,,,,8202.58270712937,432.3301640453387,1787.020218698004,11586892.0,80.53,515360.0
TLD33,Manchester,2015,31.52,,,,,,,,,,8655.022165665483,470.6672086383225,1938.053823176652,11554103.0,83.94,523321.0
