code,name,year,GVA per hour worked,Export Intensity,New Businesses,Low Skilled,High Skilled,Active,Inactive due to Illness,Working Age,4G connectivity,Fibre connectivity,Population,GVA/H volume,Hours
TLF12,East Derbyshire,2018,31.5,0.1866946359005094,0.1022664455500276,0.2153712548849327,0.3062671877261543,0.7811550151975684,0.3399470899470899,0.6109358309576192,0.7879788073489571,0.0177277155166032,282722.0,99.5,3567071.0
TLF12,East Derbyshire,2019,33.4,0.156891282200553,0.1090124123043713,0.189979727772951,0.2739646684042861,0.7780191138140747,0.3874755381604696,0.6085589507336898,0.8207650041956237,0.0702801815951976,283703.0,100.0,3530664.0
TLF12,East Derbyshire,2020,35.7,0.1534308850689018,0.1200631911532385,0.1805895039539899,0.322645578720345,0.7667864845434939,0.3057953144266337,0.6114049214799603,0.8157902190103554,0.1963176897365176,284386.0,107.5,3203682.0
TLF12,East Derbyshire,2021,37.2,0.1489583333333333,0.1074550128534704,0.1613416220905016,0.4053780540696834,0.7954315454676884,0.2812720848056537,0.6037040916073174,0.8133893394994175,0.2434378366929078,286440.0,115.2,3262431.0
TLF12,East Derbyshire,2022,37.8,0.1496598639455782,0.0998423541776142,0.1085680751173708,0.3163145539906103,0.7734741784037559,0.3212435233160621,0.5887108476192451,0.800024226265161,0.2795684511362052,289446.0,102.6,3661307.0
TLF12,East Derbyshire,2023,,,,,,,,,0.8262484462768754,0.5293904507595673,,,
TLF12,East Derbyshire,2024,,,,,,,,,0.8239018016279439,0.6532156715440655,,,
TLF13,South and West Derbyshire,2004,20.9,,,,,,,,,,473792.0,89.9,5955842.0
TLF13,South and West Derbyshire,2005,20.9,,,,,,,,,,476222.0,86.7,6444198.0
TLF13,South and West Derbyshire,2006,21.7,,,,,,,,,,478888.0,91.7,6133796.0
TLF13,South and West Derbyshire,2007,22.3,,,,,,,,,,481678.0,88.9,6259846.0
TLF13,South and West Derbyshire,2008,23.1,,,,,,,,,,485310.0,92.0,6075773.0
TLF13,South and West Derbyshire,2009,23.6,,,,,,,,,,487582.0,91.0,5733447.0
TLF13,South and West Derbyshire,2010,24.1,,,,,,,,,,490008.0,94.2,5844370.0
TLF13,South and West Derbyshire,2011,24.6,,,,,,,,,,491771.0,92.5,6065353.0
TLF13,South and West Derbyshire,2012,25.5,,,0.2435567010309278,0.3044458762886597,0.7876932989690721,0.2230652503793626,0.6297040147688313,,,492930.0,90.5,6412196.0
TLF13,South and West Derbyshire,2013,26.7,,,0.199757966922146,0.3078660750302541,0.7962888261395724,0.2336633663366336,0.627279867529828,,,493998.0,100.9,5986928.0
TLF13,South and West Derbyshire,2014,28.0,,,0.1982723823363203,0.3542423508516993,0.8141600064583838,0.2437011294526498,0.6244908083342072,,,495884.0,103.8,5930002.0
TLF13,South and West Derbyshire,2015,29.0,,,0.175438596491228,0.3740544020601963,0.7935779816513762,0.2015594541910331,0.6261085133827797,,,496160.0,98.2,6205108.0
TLF13,South and West Derbyshire,2016,29.7,0.4085482548072541,,0.1582594681708299,0.3548751007252216,0.8222401289282837,0.2266545784224841,0.6230107332550178,,,497985.0,109.3,5659981.0
TLF13,South and West Derbyshire,2017,29.9,0.2695444070200319,0.0958498023715415,0.1816157760814249,0.3667302798982188,0.8140903307888041,0.278443113772455,0.6284166658338414,,,500305.0,97.8,6368937.0
TLF13,South and West Derbyshire,2018,30.7,0.410901646336262,0.0968780971258672,0.1680186330415227,0.3662356437233957,0.8332664043048751,0.2567437379576108,0.619817842948284,0.7729405803156918,0.067824580062463,502204.0,96.4,6569039.0
TLF13,South and West Derbyshire,2019,32.5,0.3747096980860094,0.0996596985901798,0.1474892860030727,0.3726045120077625,0.8289803509339371,0.2836879432624113,0.6120132151701285,0.8028800144095718,0.0823853831893725,505177.0,100.0,6577146.0
TLF13,South and West Derbyshire,2020,34.7,0.3123192596876807,0.0844619551834523,0.1407035175879397,0.4204895444966769,0.8215269897876479,0.3265213442325159,0.609046948644182,0.8098360047611197,0.1125730031646969,506447.0,110.9,5695526.0
TLF13,South and West Derbyshire,2021,36.3,0.2786859843495777,0.1100432484382508,0.2115991264256248,0.3523416646445038,0.7857316185391895,0.2718006795016987,0.605708742430478,0.8142055502678163,0.2250779036657971,510270.0,121.6,5465783.0
TLF13,South and West Derbyshire,2022,36.7,0.2746610740768482,0.1288837744533947,0.0842408712363869,0.3741191543882127,0.7828315182575273,0.2640117994100295,0.607371726281959,0.8193746780710625,0.3463827895393259,514018.0,100.2,6348646.0
TLF13,South and West Derbyshire,2023,,,,,,,,,0.834772667445483,0.5184143886292835,,,
TLF13,South and West Derbyshire,2024,,,,,,,,,0.8266179068471369,0.5891579568882532,,,
TLF14,Nottingham,2004,20.7,,,,,,,,,,279624.0,90.8,6081585.0
TLF14,Nottingham,2005,20.6,,,,,,,,,,284834.0,90.5,6197411.0
TLF14,Nottingham,2006,22.4,,,,,,,,,,286459.0,93.2,6081117.0
TLF14,Nottingham,2007,23.6,,,,,,,,,,288164.0,95.0,6014295.0
TLF14,Nottingham,2008,24.5,,,,,,,,,,290783.0,97.2,5775999.0
TLF14,Nottingham,2009,25.0,,,,,,,,,,294808.0,93.3,5700411.0
TLF14,Nottingham,2010,25.2,,,,,,,,,,299753.0,88.9,6317636.0
TLF14,Nottingham,2011,25.4,,,,,,,,,,303899.0,95.8,6052582.0
TLF14,Nottingham,2012,25.5,,,0.2197542533081285,0.2887523629489603,0.6909262759924386,0.1773700305810397,0.6882733316852938,,,307436.0,92.8,6208341.0
TLF14,Nottingham,2013,25.5,,,0.2277529936604836,0.2897393754402442,0.6696407607419582,0.1982942430703624,0.6898707727394948,,,308681.0,83.3,6881308.0
TLF14,Nottingham,2014,25.7,,,0.2316279069767441,0.3088372093023255,0.7009302325581396,0.1986780715396578,0.6927907868492197,,,310339.0,90.2,6606313.0
TLF14,Nottingham,2015,26.2,,,0.229519529899758,0.3438184122594769,0.7021546261089987,0.2224371373307543,0.6926244553333439,,,313265.0,85.8,7043242.0
TLF14,Nottingham,2016,27.3,0.2585544201743695,,0.2203581954205395,0.2983450464747222,0.6939469508048062,0.2559259259259259,0.6943722943722944,,,317625.0,85.2,7257457.0
TLF14,Nottingham,2017,28.9,0.2386842341131128,0.1335667833916958,0.2263475732498322,0.3037351822858421,0.6407962424513531,0.2636986301369863,0.6977695097665882,,,320378.0,98.5,6484371.0
TLF14,Nottingham,2018,30.6,0.2285338015803336,0.141941843272548,0.2147143809735496,0.3120693487441653,0.6574794398755279,0.2339390006489292,0.6979024146585878,0.869,0.048,322323.0,98.6,6481221.0
TLF14,Nottingham,2019,31.7,0.2112663906142167,0.1348973607038123,0.2074337858891609,0.3565546405519697,0.691075005564211,0.2388328530259366,0.6951664810001238,0.9421,0.067,323160.0,100.0,6319554.0
TLF14,Nottingham,2020,32.1,0.2255444484112816,0.1203381402287419,0.1652300458972349,0.4079256688682413,0.7215940893316914,0.1986328910333735,0.691789902794729,0.9357,0.21,322822.0,95.2,5859912.0
TLF14,Nottingham,2021,32.0,0.1907755032701945,0.1319003419638495,0.2220477739149938,0.418526410227655,0.7863631266120893,0.3007874015748031,0.6966885223359106,0.9514,0.328,319978.0,91.0,6607884.0
TLF14,Nottingham,2022,31.8,0.2519895989283744,0.1379638439581351,0.1293487957181088,0.3862622658340767,0.6801962533452275,0.200836820083682,0.6824691869119335,0.9937,0.488,328513.0,89.4,6968949.0
TLF14,Nottingham,2023,,,,,,,,,0.998,0.5650000000000001,,,
TLF14,Nottingham,2024,,,,,,,,,0.9952,0.5970000000000001,,,
TLF15,North Nottinghamshire,2004,21.6,,,,,,,,,,433604.0,108.2,5344383.0
TLF15,North Nottinghamshire,2005,21.7,,,,,,,,,,436474.0,102.4,5741105.0
TLF15,North Nottinghamshire,2006,22.0,,,,,,,,,,439461.0,105.3,5710121.0
TLF15,North Nottinghamshire,2007,22.3,,,,,,,,,,442225.0,98.5,6077508.0
TLF15,North Nottinghamshire,2008,22.8,,,,,,,,,,445655.0,103.2,5721698.0
TLF15,North Nottinghamshire,2009,23.2,,,,,,,,,,448063.0,96.6,5850838.0
TLF15,North Nottinghamshire,2010,24.1,,,,,,,,,,450206.0,103.0,5690042.0
TLF15,North Nottinghamshire,2011,24.8,,,,,,,,,,452058.0,106.8,5662566.0
TLF15,North Nottinghamshire,2012,25.5,,,0.2608695652173913,0.252805049088359,0.7861150070126227,0.360655737704918,0.6281855305877014,,,454006.0,111.7,5461886.0
TLF15,North Nottinghamshire,2013,25.5,,,0.2871686852729507,0.2197647884851676,0.7698788836229594,0.3104500381388253,0.6227999212891094,,,457370.0,107.4,5795909.0
TLF15,North Nottinghamshire,2014,25.4,,,0.2620410319626662,0.2359778110416483,0.758210795104341,0.3048069919883467,0.6167228163005537,,,460377.0,101.6,6182279.0
TLF15,North Nottinghamshire,2015,25.4,,,0.2532935183558756,0.2557526787282628,0.7615492710346039,0.3340699815837937,0.6144418109682126,,,463266.0,103.5,6208798.0
TLF15,North Nottinghamshire,2016,25.8,0.136035761454841,,0.2632778264680105,0.238737949167397,0.7563540753724802,0.3593525179856115,0.6105417715450078,,,467208.0,105.1,6177017.0
TLF15,North Nottinghamshire,2017,26.1,0.1558403154263183,0.1178036605657237,0.2639664804469274,0.2297486033519553,0.7674581005586593,0.3674924924924925,0.607960805208424,,,471083.0,102.4,6407901.0
TLF15,North Nottinghamshire,2018,26.9,0.1672696115765422,0.1118881118881118,0.2568134171907756,0.2299091544374563,0.7619671558350803,0.3798165137614679,0.604742857505087,0.698159902145346,0.0303396559898002,473259.0,105.9,6278757.0
TLF15,North Nottinghamshire,2019,27.8,0.1878543991220047,0.1101278269419862,0.2359902540898016,0.2335537765402018,0.7878524190741385,0.379819524200164,0.6050115084855339,0.7091063864398967,0.0453125667655128,474867.0,100.0,6794448.0
TLF15,North Nottinghamshire,2020,28.9,0.1466629012520003,0.1096963761018609,0.2070393374741201,0.2691511387163561,0.7958937198067633,0.3770076077768385,0.6093996425191883,0.7171495687515105,0.0830447505437289,475550.0,110.3,5747324.0
TLF15,North Nottinghamshire,2021,29.3,0.16268446943078,0.1301068510370835,0.2436196902846267,0.2778787092309023,0.7425382818582923,0.2856182795698925,0.6037582501613992,0.7219550415003541,0.1131188417253375,478627.0,108.4,6267165.0
TLF15,North Nottinghamshire,2022,29.4,0.1581264014616726,0.1237638597542703,0.1085324232081911,0.3119453924914676,0.7761092150170649,0.3734756097560975,0.6061270549879292,0.7590585347513159,0.1849514233537436,483397.0,98.5,6919953.0
TLF15,North Nottinghamshire,2023,,,,,,,,,0.8031805960695627,0.340849409754252,,,
TLF15,North Nottinghamshire,2024,,,,,,,,,0.794127317019391,0.4112088699110804,,,
TLF16,South Nottinghamshire,2004,23.5,,,,,,,,,,327362.0,86.6,3303996.0
TLF16,South Nottinghamshire,2005,23.5,,,,,,,,,,328041.0,83.4,3537627.0
TLF16,South Nottinghamshire,2006,24.3,,,,,,,,,,328366.0,82.6,3648964.0
TLF16,South Nottinghamshire,2007,25.0,,,,,,,,,,329105.0,83.4,3631202.0
TLF16,South Nottinghamshire,2008,25.9,,,,,,,,,,330416.0,86.3,3478151.0
TLF16,South Nottinghamshire,2009,26.5,,,,,,,,,,332042.0,80.2,3616523.0
TLF16,South Nottinghamshire,2010,27.5,,,,,,,,,,333439.0,86.5,3472218.0
TLF16,South Nottinghamshire,2011,28.7,,,,,,,,,,334738.0,89.0,3392860.0
TLF16,South Nottinghamshire,2012,29.8,,,0.1807286673058485,0.361457334611697,0.7972195589645255,0.1749408983451536,0.6215640410601749,,,335605.0,95.4,3242168.0
TLF16,South Nottinghamshire,2013,30.3,,,0.2014354066985646,0.408133971291866,0.7688995215311005,0.1702898550724637,0.6188027203633467,,,337749.0,93.9,3361286.0
TLF16,South Nottinghamshire,2014,30.2,,,0.2058473971951509,0.3993344425956738,0.7745424292845258,0.2187664733790195,0.6205197793445234,,,338990.0,87.6,3564120.0
TLF16,South Nottinghamshire,2015,29.9,,,0.1702530148971388,0.4303617876566564,0.7844644123906361,0.2150301700493691,0.6230405676166231,,,339384.0,88.9,3582140.0
TLF16,South Nottinghamshire,2016,30.0,0.0912814511410181,,0.145754716981132,0.4136792452830188,0.8128537735849056,0.1529091367359798,0.6231372018788175,,,340214.0,86.9,3689699.0
TLF16,South Nottinghamshire,2017,30.9,0.1062047422973164,0.1072931276297335,0.1586255589550482,0.4118616144975288,0.8184278653800894,0.170447180816591,0.6225641025641026,,,341250.0,80.9,4010568.0
TLF16,South Nottinghamshire,2018,33.3,0.0995475113122171,0.1040674239648222,0.1348897535667963,0.4527767951892466,0.8099280745195142,0.1817617866004962,0.6172668782206178,0.7587681604895421,0.0119127360612955,343490.0,91.0,3725143.0
TLF16,South Nottinghamshire,2019,36.0,0.1044275203304505,0.1054868624420401,0.1313418681839734,0.4698909435751541,0.8232574679943101,0.1623071763916834,0.6112458808287903,0.8007173722718639,0.1106094087611694,345033.0,100.0,3414876.0
TLF16,South Nottinghamshire,2020,37.8,0.1271197581175233,0.1011627906976744,0.1410363311494937,0.473615247170935,0.8098868374032162,0.1246867167919799,0.6055810115186631,0.8070297297799929,0.1958270381184405,346568.0,104.0,3099807.0
TLF16,South Nottinghamshire,2021,37.9,0.0944396498582172,0.1271091113610798,0.1547196593328602,0.4088005677785664,0.8010409273716584,0.1831153388822829,0.6081926878749946,0.8196390590277565,0.3146022936429279,347505.0,97.6,3541636.0
TLF16,South Nottinghamshire,2022,37.6,0.0836489195811984,0.1117734724292101,0.0622327790973871,0.4631828978622327,0.7695961995249406,0.179381443298969,0.5989898271323896,0.8591787899049331,0.5477148301684943,351425.0,88.7,4105194.0
TLF16,South Nottinghamshire,2023,,,,,,,,,0.8767752475841787,0.6416519416601645,,,
TLF16,South Nottinghamshire,2024,,,,,,,,,0.8786849991629998,0.6607048677539697,,,
TLF21,Leicester,2004,19.2,,,,,,,,,,294127.0,80.2,5114074.0
TLF21,Leicester,2005,19.1,,,,,,,,,,301543.0,77.4,5369898.0
TLF21,Leicester,2006,20.6,,,,,,,,,,306548.0,82.8,5299814.0
TLF21,Leicester,2007,21.7,,,,,,,,,,311303.0,86.2,5229963.0
TLF21,Leicester,2008,22.8,,,,,,,,,,315473.0,87.7,5182607.0
TLF21,Leicester,2009,23.6,,,,,,,,,,319708.0,85.1,5122017.0
TLF21,Leicester,2010,24.4,,,,,,,,,,324912.0,90.6,4966511.0
TLF21,Leicester,2011,25.0,,,,,,,,,,329627.0,88.4,5087209.0
TLF21,Leicester,2012,25.8,,,0.259576385759351,0.2780531771068049,0.7269040108156828,0.1699669966996699,0.6641743914229016,,,334099.0,91.7,5058661.0
TLF21,Leicester,2013,26.4,,,0.2572231590781337,0.2887015177065767,0.727150084317032,0.1726411207251751,0.6562599601005749,,,338852.0,91.9,5155574.0
TLF21,Leicester,2014,26.8,,,0.2379729880567027,0.2995870074785132,0.7125795289652863,0.1763106796116504,0.6531463881930613,,,342917.0,95.3,5256721.0
TLF21,Leicester,2015,26.8,,,0.2503008423586041,0.2896838420304124,0.6991576413959085,0.1814545454545454,0.6532029166535659,,,349853.0,90.4,5676945.0
TLF21,Leicester,2016,27.3,0.1364742313647423,,0.2736636669196574,0.2480754635151252,0.6817738263038057,0.1621805792163543,0.6462503048019979,,,356789.0,86.8,6015129.0
TLF21,Leicester,2017,28.4,0.1576493548736853,0.1749816581071166,0.2645864500961744,0.2791194699722162,0.691921350715965,0.1963232743669788,0.6464582268337501,,,361895.0,89.6,5780286.0
TLF21,Leicester,2018,30.3,0.1441093603255765,0.1353711790393013,0.2852277564921243,0.2826734780757769,0.70242656449553,0.2314020028612303,0.6398906002277346,0.8687,0.032,367094.0,101.8,5234172.0
TLF21,Leicester,2019,32.1,0.1332188667811332,0.1545454545454545,0.2626776999787821,0.3322724379376193,0.7248037343517929,0.2012336160370084,0.6372777032581888,0.9633,0.06,369776.0,100.0,5423746.0
TLF21,Leicester,2020,33.8,0.1083571655544963,0.2550706822372465,0.2098167263534864,0.3568569622919739,0.7708026121761112,0.1659007352941176,0.6433609272420728,0.9584,0.075,368922.0,95.9,4900713.0
TLF21,Leicester,2021,35.1,0.1046077210460772,0.1418439716312056,0.1942941987485417,0.3491356453494538,0.7182097783434086,0.1731275875047045,0.6424074780618084,0.962,0.241,366940.0,109.9,4981459.0
TLF21,Leicester,2022,35.8,0.1245174611724571,0.1235294117647058,0.0958614864864864,0.3602195945945945,0.7331081081081081,0.1787974683544304,0.6341741675794526,0.9793000000000002,0.4989999999999999,373399.0,105.8,5285550.0
TLF21,Leicester,2023,,,,,,,,,0.9925,0.816,,,
TLF21,Leicester,2024,,,,,,,,,0.9908,0.862,,,
TLF22,Leicestershire CC and Rutland,2004,24.1,,,,,,,,,,657757.0,102.3,9076405.0
TLF22,Leicestershire CC and Rutland,2005,24.1,,,,,,,,,,660967.0,97.3,9605472.0
TLF22,Leicestershire CC and Rutland,2006,25.0,,,,,,,,,,666066.0,98.4,10018358.0
TLF22,Leicestershire CC and Rutland,2007,25.9,,,,,,,,,,671665.0,101.6,9786253.0
TLF22,Leicestershire CC and Rutland,2008,26.8,,,,,,,,,,676714.0,98.2,10104369.0
TLF22,Leicestershire CC and Rutland,2009,27.5,,,,,,,,,,679672.0,96.6,9640851.0
TLF22,Leicestershire CC and Rutland,2010,28.1,,,,,,,,,,683962.0,103.6,9401203.0
TLF22,Leicestershire CC and Rutland,2011,28.4,,,,,,,,,,688760.0,99.4,9621026.0
TLF22,Leicestershire CC and Rutland,2012,28.8,,,0.2105628908964558,0.3066944637479731,0.7903636784804262,0.1779005524861878,0.6236528693521638,,,692212.0,99.7,9765110.0
TLF22,Leicestershire CC and Rutland,2013,29.3,,,0.207992629275596,0.3312219279051019,0.7861914084993665,0.1729060059251279,0.6231394804754892,,,696714.0,99.8,9939376.0
TLF22,Leicestershire CC and Rutland,2014,29.9,,,0.196471809062608,0.3456704715784618,0.7983396748529921,0.164379645511721,0.6162374628040688,,,703706.0,101.4,9958221.0
TLF22,Leicestershire CC and Rutland,2015,30.5,,,0.1809572708083747,0.3493639112328142,0.7925152604255805,0.1644212262854,0.6176071413974714,,,709553.0,98.9,10371946.0
TLF22,Leicestershire CC and Rutland,2016,31.0,0.2040687919463087,,0.1444664590999151,0.356410982168129,0.7929238607415794,0.169218151995626,0.6158210761756553,,,717132.0,99.0,10528856.0
TLF22,Leicestershire CC and Rutland,2017,31.7,0.2611287959173362,0.0985764579825501,0.1807425770465941,0.3612597892839033,0.8073694292636204,0.1532611874817198,0.6101099015931812,,,727287.0,101.1,10401085.0
TLF22,Leicestershire CC and Rutland,2018,32.3,0.2074532949612214,0.1057241163590866,0.1616230307151762,0.3810495296384449,0.8059616910347954,0.1726051401869159,0.6000873299480509,0.671501428846309,0.0931645345697633,735143.0,98.5,10876593.0
TLF22,Leicestershire CC and Rutland,2019,33.0,0.2078713702903767,0.1180908391070054,0.1396373496017624,0.4087442806304016,0.8333615771338191,0.215593220338983,0.5972736547762999,0.678844894422293,0.1032067661448578,740992.0,100.0,10627359.0
TLF22,Leicestershire CC and Rutland,2020,33.5,0.1975519057948559,0.1069153776160145,0.1556209002488124,0.4268265098394028,0.8228907486993893,0.1695402298850574,0.5924931215314493,0.6961569565268677,0.1154309331005644,746169.0,96.9,9840859.0
TLF22,Leicestershire CC and Rutland,2021,34.0,0.1704091472654635,0.1032722906034224,0.1471071570238567,0.4080013600045333,0.8272227574091914,0.1767792718924237,0.5851329090923559,0.718244668676193,0.142963878132833,753974.0,96.1,11161627.0
TLF22,Leicestershire CC and Rutland,2022,34.3,0.1918695831613702,0.1045412983846388,0.081160071942446,0.3918615107913669,0.8212679856115108,0.2150943396226415,0.5827282898339591,0.7506997925209428,0.2152313405917337,763306.0,96.4,11710950.0
TLF22,Leicestershire CC and Rutland,2023,,,,,,,,,0.7763238764293818,0.3296897616101106,,,
TLF22,Leicestershire CC and Rutland,2024,,,,,,,,,0.773888509079724,0.45797596778236,,,
TLF24,West Northamptonshire,2004,21.7,,,,,,,,,,353110.0,93.6,6112721.0
TLF24,West Northamptonshire,2005,21.6,,,,,,,,,,357438.0,88.4,6623790.0
TLF24,West Northamptonshire,2006,23.0,,,,,,,,,,362435.0,97.5,6452005.0
TLF24,West Northamptonshire,2007,23.8,,,,,,,,,,365907.0,96.5,6712286.0
TLF24,West Northamptonshire,2008,24.5,,,,,,,,,,368454.0,97.4,6700761.0
TLF24,West Northamptonshire,2009,24.8,,,,,,,,,,371268.0,93.5,6501277.0
TLF24,West Northamptonshire,2010,25.1,,,,,,,,,,373456.0,89.6,6977793.0
TLF24,West Northamptonshire,2011,25.8,,,,,,,,,,376008.0,98.8,6380079.0
TLF24,West Northamptonshire,2012,26.3,,,0.2209302325581395,0.2815614617940199,0.7944352159468439,0.1636363636363636,0.6323081084061792,,,380827.0,92.7,6811925.0
TLF24,West Northamptonshire,2013,27.3,,,0.2261557684298209,0.3302790503956684,0.8172636401499376,0.1823361823361823,0.6225061511696945,,,385699.0,99.8,6575306.0
TLF24,West Northamptonshire,2014,27.8,,,0.1900461775269369,0.3550538737814264,0.8086198050282196,0.195710455764075,0.6230435983469046,,,391024.0,96.5,6934905.0
TLF24,West Northamptonshire,2015,28.5,,,0.2134265446694767,0.3199342037627223,0.8103217847229361,0.2341463414634146,0.6110861212396875,,,397939.0,98.5,6933516.0
TLF24,West Northamptonshire,2016,29.2,0.2277504105090312,,0.1978943064499642,0.3434529285495247,0.8221404477154247,0.125287356321839,0.6038605596280668,,,405019.0,97.3,7185888.0
TLF24,West Northamptonshire,2017,30.1,0.2310963352404515,0.1329082883766552,0.1831874618359454,0.3798086708731936,0.8182373295338897,0.1472564389697648,0.5966259605762972,,,411732.0,95.6,7601757.0
TLF24,West Northamptonshire,2018,31.7,0.2402271238261629,0.1321596826183982,0.198760288588558,0.3629712427598821,0.8214612336144701,0.1741605008537279,0.5896458170558093,0.7282886719918711,0.0656174489824719,417242.0,105.5,7154503.0
TLF24,West Northamptonshire,2019,32.8,0.2564138708767973,0.140509645153608,0.1660407997564193,0.3751141784228153,0.844108393382726,0.1940104166666666,0.5834762464232249,0.7543652525317404,0.0938286766437579,422168.0,100.0,7568398.0
TLF24,West Northamptonshire,2020,34.2,0.2462337662337662,0.1136363636363636,0.1750909826122119,0.3647391831783259,0.8215729882733522,0.2175637393767705,0.5852437174453745,0.7864357510488763,0.1775025520429705,422559.0,102.5,6634353.0
TLF24,West Northamptonshire,2021,35.1,0.2204415480782018,0.1095164495473614,0.1832613282427408,0.3054355470712348,0.8056867276198131,0.2425025853154084,0.583128469886831,0.8033,0.415,426707.0,98.6,7697206.0
TLF24,West Northamptonshire,2022,35.8,0.2127685621595152,0.1100227790432801,0.0735411670663469,0.360511590727418,0.8253397282174261,0.2585812356979405,0.5831991105164646,0.8311000000000001,0.7290000000000001,429013.0,106.8,7316313.0
TLF24,West Northamptonshire,2023,,,,,,,,,0.8581999999999999,0.8800000000000001,,,
TLF24,West Northamptonshire,2024,,,,,,,,,0.8602000000000001,0.8920000000000001,,,
TLF25,North Northamptonshire,2004,20.8,,,,,,,,,,293506.0,106.9,4241916.0
TLF25,North Northamptonshire,2005,20.7,,,,,,,,,,297012.0,107.6,4247913.0
TLF25,North Northamptonshire,2006,21.9,,,,,,,,,,301168.0,116.5,4102772.0
TLF25,North Northamptonshire,2007,22.7,,,,,,,,,,306155.0,107.5,4522134.0
TLF25,North Northamptonshire,2008,23.6,,,,,,,,,,309747.0,119.0,4088969.0
TLF25,North Northamptonshire,2009,23.8,,,,,,,,,,312196.0,113.5,4037288.0
TLF25,North Northamptonshire,2010,23.7,,,,,,,,,,314555.0,111.4,4253741.0
TLF25,North Northamptonshire,2011,23.3,,,,,,,,,,317959.0,101.7,4534311.0
TLF25,North Northamptonshire,2012,23.5,,,0.2389597644749754,0.2615309126594701,0.8267909715407262,0.1926345609065155,0.6322987378845605,,,322316.0,108.5,4483133.0
TLF25,North Northamptonshire,2013,24.1,,,0.2659403243778631,0.2798068589822954,0.8176303082827783,0.2016293279022403,0.6198049038024728,,,325788.0,105.2,4682269.0
TLF25,North Northamptonshire,2014,24.7,,,0.245273631840796,0.2547263681592039,0.8223880597014925,0.2387955182072829,0.6078953815072781,,,330649.0,112.9,4538710.0
TLF25,North Northamptonshire,2015,24.9,,,0.218172740888667,0.254618072890664,0.8318771842236645,0.1989606533036377,0.5974645786726324,,,335250.0,113.9,4565123.0
TLF25,North Northamptonshire,2016,24.9,0.2079033134166214,,0.2026810970360349,0.2931988685278563,0.8307711228631165,0.1962209302325581,0.5949854674561755,,,341647.0,99.0,5330710.0
TLF25,North Northamptonshire,2017,25.1,0.2372903736960253,0.1328671328671328,0.1898337749939773,0.3165502288605155,0.8170320404721754,0.2462146148782093,0.5969157674343695,,,347704.0,107.5,4907419.0
TLF25,North Northamptonshire,2018,25.6,0.2542179373335024,0.1565909761132409,0.1783681214421252,0.2979127134724857,0.7955407969639469,0.1972157772621809,0.5988670390172671,0.7675348078934886,0.0560643798855093,351998.0,106.1,5102973.0
TLF25,North Northamptonshire,2019,26.6,0.2400196536052082,0.148838396732193,0.244223632227942,0.2528432898359871,0.8169519932958219,0.2622629169391759,0.5884914104067094,0.8072618196910193,0.0846251904803201,354848.0,100.0,5446927.0
TLF25,North Northamptonshire,2020,28.2,0.2235552115583075,0.1004796768492804,0.1689606074988134,0.3478879924062648,0.8622448979591837,0.2136089577950043,0.5911283059839467,0.800617095286822,0.1277111252203715,356437.0,108.2,4558232.0
TLF25,North Northamptonshire,2021,29.5,0.2113782991202346,0.1223347547974413,0.1901176470588235,0.2941176470588235,0.802,0.190136660724896,0.5895931945685288,0.7985,0.216,360418.0,116.4,4712092.0
TLF25,North Northamptonshire,2022,30.4,0.2214987190435525,0.1110802554845876,0.1326385599242065,0.3135954523922312,0.7759355755566082,0.2917547568710359,0.5808897987936424,0.8147000000000001,0.348,363408.0,113.2,5064579.0
TLF25,North Northamptonshire,2023,,,,,,,,,0.8278000000000001,0.64,,,
TLF25,North Northamptonshire,2024,,,,,,,,,0.8363,0.742,,,
TLF30,Lincolnshire CC,2004,21.5,,,,,,,,,,672415.0,96.8,8562488.0
TLF30,Lincolnshire CC,2005,21.5,,,,,,,,,,677324.0,91.3,9174293.0
TLF30,Lincolnshire CC,2006,21.9,,,,,,,,,,685414.0,93.9,9336515.0
TLF30,Lincolnshire CC,2007,22.3,,,,,,,,,,693739.0,89.9,9785140.0
TLF30,Lincolnshire CC,2008,22.9,,,,,,,,,,700780.0,91.9,9756879.0
TLF30,Lincolnshire CC,2009,23.2,,,,,,,,,,705599.0,89.7,9482048.0
TLF30,Lincolnshire CC,2010,23.5,,,,,,,,,,711805.0,89.7,9496962.0
TLF30,Lincolnshire CC,2011,24.0,,,,,,,,,,714768.0,87.1,9921123.0
TLF30,Lincolnshire CC,2012,24.9,,,0.2283752860411899,0.2620137299771167,0.7697940503432494,0.2345924453280318,0.6071071828976379,,,719807.0,92.2,9544486.0
TLF30,Lincolnshire CC,2013,25.9,,,0.2393221115309744,0.2718424367342265,0.7780831329440056,0.2665118679050567,0.6015283075791327,,,725901.0,96.5,9421004.0
TLF30,Lincolnshire CC,2014,26.5,,,0.2448466853194769,0.2690572717409924,0.7878718666133729,0.2339165545087483,0.5973210765354081,,,732981.0,97.1,9578233.0
TLF30,Lincolnshire CC,2015,26.7,,,0.2179867610134672,0.2876055695046793,0.7850947272312258,0.2456186935740839,0.5933492336300756,,,738351.0,93.4,9908011.0
TLF30,Lincolnshire CC,2016,27.1,0.1227420973406924,,0.2133786848072562,0.2750566893424036,0.7715419501133787,0.2538461538461538,0.5910411034911632,,,746141.0,92.3,10018636.0
